time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,x_real,"x_est_0, x_est_1, x_est_2",u
8.935,0.0,0,0.0,0,0,0.0,0,,,
8.952,0.0,0,0.0,0,0,0.0,0,,,
8.96,0.0,0,0.0,0,0,0.0,0,,,
8.969,0.0,0,0.0,0,0,0.0,0,,,
8.989,0.0,0,0.0,0,0,0.0,0,,,
9.003,0.0,0,0.0,0,0,0.0,0,,,
9.013,0.0,0,0.0,0,0,0.0,0,,,
9.027,0.0,0,0.0,0,0,0.0,0,,,
9.037,0.0,0,0.0,0,0,0.0,0,,,
9.052,0.0,0,0.0,0,0,0.0,0,,,
9.07,0.0,0,0.0,0,0,0.0,0,,,
9.087,0.0,0,0.0,0,0,0.0,0,,,
9.101,0.0,0,0.0,0,0,0.0,0,,,
9.11,0.0,0,0.0,0,0,0.0,0,,,
9.119,0.0,0,0.0,0,0,0.0,0,,,
9.135,0.0,0,0.0,0,0,0.0,0,,,
9.154,0.0,0,0.0,0,0,0.0,0,,,
9.163,0.0,0,0.0,0,0,0.0,0,,,
9.175,0.0,0,0.0,0,0,0.0,0,,,
9.186,0.0,0,0.0,0,0,0.0,0,,,
9.197,0.0,0,0.0,0,0,0.0,0,,,
9.208,0.0,0,0.0,0,0,0.0,0,,,
9.22,0.0,0,0.0,0,0,0.0,0,,,
9.237,0.0,0,0.0,0,0,0.0,0,,,
9.255,0.0,0,0.0,0,0,0.0,0,,,
9.263,0.0,0,0.0,0,0,0.0,0,,,
9.271,0.0,0,0.0,0,0,0.0,0,,,
9.287,0.0,0,0.0,0,0,0.0,0,,,
9.304,0.0,0,0.0,0,0,0.0,0,,,
9.313,0.0,0,0.0,0,0,0.0,0,,,
9.32,0.0,0,0.0,0,0,0.0,0,,,
9.332,0.0,0,0.0,0,0,0.0,0,,,
9.34,0.0,0,0.0,0,0,0.0,0,,,
9.346,0.0,0,0.0,0,0,0.0,0,,,
9.356,0.0,0,0.0,0,0,0.0,0,,,
9.367,0.0,0,0.0,0,0,0.0,0,,,
9.373,0.0,0,0.0,0,0,0.0,0,,,
9.377,0.0,0,0.0,0,0,0.0,0,,,
9.381,0.0,0,0.0,0,0,0.0,0,,,
9.385,0.0,0,0.0,0,0,0.0,0,,,
9.398,0.0,0,0.0,0,0,0.0,0,,,
9.406,0.0,0,0.0,0,0,0.0,0,,,
9.42,0.0,0,0.0,0,0,0.0,0,,,
9.431,0.0,0,0.0,0,0,0.0,0,,,
9.447,0.0,0,0.0,0,0,0.0,0,,,
9.458,0.0,0,0.0,0,0,0.0,0,,,
9.463,0.0,0,0.0,0,0,0.0,0,,,
9.467,0.0,0,0.0,0,0,0.0,0,,,
9.471,0.0,0,0.0,0,0,0.0,0,,,
9.475,0.0,0,0.0,0,0,0.0,0,,,
9.488,0.0,0,0.0,0,0,0.0,0,,,
9.501,0.0,0,0.0,0,0,0.0,0,,,
9.515,0.0,0,0.0,0,0,0.0,0,,,
9.526,0.0,0,0.0,0,0,0.0,0,,,
9.54,0.0,0,0.0,0,0,0.0,0,,,
9.549,0.0,0,0.0,0,0,0.0,0,,,
9.553,0.0,0,0.0,0,0,0.0,0,,,
9.557,0.0,0,0.0,0,0,0.0,0,,,
9.562,0.0,0,0.0,0,0,0.0,0,,,
9.566,0.0,0,0.0,0,0,0.0,0,,,
9.57,0.0,0,0.0,0,0,0.0,0,,,
9.574,0.0,0,0.0,0,0,0.0,0,,,
9.585,0.0,0,0.0,0,0,0.0,0,,,
9.594,0.0,0,0.0,0,0,0.0,0,,,
9.606,0.0,0,0.0,0,0,0.0,0,,,
9.619,0.0,0,0.0,0,0,0.0,0,,,
9.628,0.0,0,0.0,0,0,0.0,0,,,
9.642,0.0,0,0.0,0,0,0.0,0,,,
9.653,0.0,0,0.0,0,0,0.0,0,,,
9.666,0.0,0,0.0,0,0,0.0,0,,,
9.677,0.0,0,0.0,0,0,0.0,0,,,
9.685,0.0,0,0.0,0,0,0.0,0,,,
9.696,0.0,0,0.0,0,0,0.0,0,,,
9.709,0.0,0,0.0,0,0,0.0,0,,,
9.723,0.0,0,0.0,0,0,0.0,0,,,
9.747,0.0,0,0.0,0,0,0.0,0,,,
9.754,0.0,0,0.0,0,0,0.0,0,,,
9.758,0.0,0,0.0,0,0,0.0,0,,,
9.762,0.0,0,0.0,0,0,0.0,0,,,
9.766,0.0,0,0.0,0,0,0.0,0,,,
9.77,0.0,0,0.0,0,0,0.0,0,,,
9.774,0.0,0,0.0,0,0,0.0,0,,,
9.778,0.0,0,0.0,0,0,0.0,0,,,
9.782,0.0,0,0.0,0,0,0.0,0,,,
9.787,0.0,0,0.0,0,0,0.0,0,,,
9.791,0.0,0,0.0,0,0,0.0,0,,,
9.795,0.0,0,0.0,0,0,0.0,0,,,
9.799,0.0,0,0.0,0,0,0.0,0,,,
9.803,0.0,0,0.0,0,0,0.0,0,,,
9.807,0.0,0,0.0,0,0,0.0,0,,,
9.811,0.0,0,0.0,0,0,0.0,0,,,
9.815,0.0,0,0.0,0,0,0.0,0,,,
9.819,0.0,0,0.0,0,0,0.0,0,,,
9.823,0.0,0,0.0,0,0,0.0,0,,,
9.827,0.0,0,0.0,0,0,0.0,0,,,
9.831,0.0,0,0.0,0,0,0.0,0,,,
9.836,0.0,0,0.0,0,0,0.0,0,,,
9.84,0.0,0,0.0,0,0,0.0,0,,,
9.844,0.0,0,0.0,0,0,0.0,0,,,
9.848,0.0,0,0.0,0,0,0.0,0,,,
9.852,0.0,0,0.0,0,0,0.0,0,,,
9.856,0.0,0,0.0,0,0,0.0,0,,,
9.86,0.0,0,0.0,0,0,0.0,0,,,
9.864,0.0,0,0.0,0,0,0.0,0,,,
9.869,0.0,0,0.0,0,0,0.0,0,,,
9.872,0.0,0,0.0,0,0,0.0,0,,,
9.877,0.0,0,0.0,0,0,0.0,0,,,
9.881,0.0,0,0.0,0,0,0.0,0,,,
9.885,0.0,0,0.0,0,0,0.0,0,,,
9.889,0.0,0,0.0,0,0,0.0,0,,,
9.893,0.0,0,0.0,0,0,0.0,0,,,
9.897,0.0,0,0.0,0,0,0.0,0,,,
9.905,0.0,0,0.0,0,0,0.0,0,,,
9.921,0.0,0,0.0,0,0,0.0,0,,,
9.932,0.0,0,0.0,0,0,0.0,0,,,
9.944,0.0,0,0.0,0,0,0.0,0,,,
9.955,0.0,0,0.0,0,0,0.0,0,,,
9.969,0.0,0,0.0,0,0,0.0,0,,,
9.975,0.0,0,0.0,0,0,0.0,0,,,
9.984,0.0,0,0.0,0,0,0.0,0,,,
9.998,0.0,0,0.0,0,0,0.0,0,,,
10.004,0.0,0,0.0,0,0,0.0,0,,,
10.014,0.0,0,0.0,0,0,0.0,0,,,
10.02,0.0,0,0.0,0,0,0.0,0,,,
10.029,0.0,0,0.0,0,0,0.0,0,,,
10.041,0.0,0,0.0,0,0,0.0,0,,,
10.051,0.0,0,0.0,0,0,0.0,0,,,
10.058,0.0,0,0.0,0,0,0.0,0,,,
10.065,0.0,0,0.0,0,0,0.0,0,,,
10.075,0.0,0,0.0,0,0,0.0,0,,,
10.083,0.0,0,0.0,0,0,0.0,0,,,
10.093,0.0,0,0.0,0,0,0.0,0,,,
10.103,0.0,0,0.0,0,0,0.0,0,,,
10.117,0.0,0,0.0,0,0,0.0,0,,,
10.128,0.0,0,0.0,0,0,0.0,0,,,
10.136,0.0,0,0.0,0,0,0.0,0,,,
10.147,0.0,0,0.0,0,0,0.0,0,,,
10.158,0.0,0,0.0,0,0,0.0,0,,,
10.17,0.0,0,0.0,0,0,0.0,0,,,
10.179,0.0,0,0.0,0,0,0.0,0,,,
10.189,0.0,0,0.0,0,0,0.0,0,,,
10.202,0.0,0,0.0,0,0,0.0,0,,,
10.215,0.0,0,0.0,0,0,0.0,0,,,
10.229,0.0,0,0.0,0,0,0.0,0,,,
10.244,0.0,0,0.0,0,0,0.0,0,,,
10.257,0.0,0,0.0,0,0,0.0,0,,,
10.266,0.0,0,0.0,0,0,0.0,0,,,
10.278,0.0,0,0.0,0,0,0.0,0,,,
10.287,0.0,0,0.0,0,0,0.0,0,,,
10.302,0.0,0,0.0,0,0,0.0,0,,,
10.32,0.0,0,0.0,0,0,0.0,0,,,
10.328,0.0,0,0.0,0,0,0.0,0,,,
10.343,0.0,0,0.0,0,0,0.0,0,,,
10.356,0.0,0,0.0,0,0,0.0,0,,,
10.364,0.0,0,0.0,0,0,0.0,0,,,
10.38,0.0,0,0.0,0,0,0.0,0,,,
10.388,0.0,0,0.0,0,0,0.0,0,,,
10.4,0.0,0,0.0,0,0,0.0,0,,,
10.41,0.0,0,0.0,0,0,0.0,0,,,
10.421,0.0,0,0.0,0,0,0.0,0,,,
10.434,0.0,0,0.0,0,0,0.0,0,,,
10.442,0.0,0,0.0,0,0,0.0,0,,,
10.457,0.0,0,0.0,0,0,0.0,0,,,
10.463,0.0,0,0.0,0,0,0.0,0,,,
10.48,0.0,0,0.0,0,0,0.0,0,,,
10.492,0.0,0,0.0,0,0,0.0,0,,,
10.501,0.0,0,0.0,0,0,0.0,0,,,
10.516,0.0,0,0.0,0,0,0.0,0,,,
10.53,0.0,0,0.0,0,0,0.0,0,,,
10.537,0.0,0,0.0,0,0,0.0,0,,,
10.551,0.0,0,0.0,0,0,0.0,0,,,
10.562,0.0,0,0.0,0,0,0.0,0,,,
10.576,0.0,0,0.0,0,0,0.0,0,,,
10.588,0.0,0,0.0,0,0,0.0,0,,,
10.605,0.0,0,0.0,0,0,0.0,0,,,
10.617,0.0,0,0.0,0,0,0.0,0,,,
10.631,0.0,0,0.0,0,0,0.0,0,,,
10.64,0.0,0,0.0,0,0,0.0,0,,,
10.651,0.0,0,0.0,0,0,0.0,0,,,
10.659,0.0,0,0.0,0,0,0.0,0,,,
10.67,0.0,0,0.0,0,0,0.0,0,,,
10.679,0.0,0,0.0,0,0,0.0,0,,,
10.694,0.0,0,0.0,0,0,0.0,0,,,
10.708,0.0,0,0.0,0,0,0.0,0,,,
10.722,0.0,0,0.0,0,0,0.0,0,,,
10.729,0.0,0,0.0,0,0,0.0,0,,,
10.738,0.0,0,0.0,0,0,0.0,0,,,
10.753,0.0,0,0.0,0,0,0.0,0,,,
10.761,0.0,0,0.0,0,0,0.0,0,,,
10.771,0.0,0,0.0,0,0,0.0,0,,,
10.78,0.0,0,0.0,0,0,0.0,0,,,
10.79,0.0,0,0.0,0,0,0.0,0,,,
10.803,0.0,0,0.0,0,0,0.0,0,,,
10.818,0.0,0,0.0,0,0,0.0,0,,,
10.826,0.0,0,0.0,0,0,0.0,0,,,
10.839,0.0,0,0.0,0,0,0.0,0,,,
10.847,0.0,0,0.0,0,0,0.0,0,,,
10.86,0.0,0,0.0,0,0,0.0,0,,,
10.869,0.0,0,0.0,0,0,0.0,0,,,
10.877,0.0,0,0.0,0,0,0.0,0,,,
10.886,0.0,0,0.0,0,0,0.0,0,,,
10.894,0.0,0,0.0,0,0,0.0,0,,,
10.901,0.0,0,0.0,0,0,0.0,0,,,
10.908,0.0,0,0.0,0,0,0.0,0,,,
10.914,0.0,0,0.0,0,0,0.0,0,,,
10.925,0.0,0,0.0,0,0,0.0,0,,,
10.934,0.0,0,0.0,0,0,0.0,0,,,
10.952,0.0,0,0.0,0,0,0.0,0,,,
10.967,0.0,0,0.0,0,0,0.0,0,,,
10.978,0.0,0,0.0,0,0,0.0,0,,,
10.989,0.0,0,0.0,0,0,0.0,0,,,
10.999,0.0,0,0.0,0,0,0.0,0,,,
11.008,0.0,0,0.0,0,0,0.0,0,,,
11.023,0.0,0,0.0,0,0,0.0,0,,,
11.034,0.0,0,0.0,0,0,0.0,0,,,
11.048,0.0,0,0.0,0,0,0.0,0,,,
11.062,0.0,0,0.0,0,0,0.0,0,,,
11.075,0.0,0,0.0,0,0,0.0,0,,,
11.087,0.0,0,0.0,0,0,0.0,0,,,
11.102,0.0,0,0.0,0,0,0.0,0,,,
11.113,0.0,0,0.0,0,0,0.0,0,,,
11.124,0.0,0,0.0,0,0,0.0,0,,,
11.13,0.0,0,0.0,0,0,0.0,0,,,
11.138,0.0,0,0.0,0,0,0.0,0,,,
11.148,0.0,0,0.0,0,0,0.0,0,,,
11.158,0.0,0,0.0,0,0,0.0,0,,,
11.174,0.0,0,0.0,0,0,0.0,0,,,
11.183,0.0,0,0.0,0,0,0.0,0,,,
11.198,0.0,0,0.0,0,0,0.0,0,,,
11.212,0.0,0,0.0,0,0,0.0,0,,,
11.221,0.0,0,0.0,0,0,0.0,0,,,
11.228,0.0,0,0.0,0,0,0.0,0,,,
11.232,0.0,0,0.0,0,0,0.0,0,,,
11.245,0.0,0,0.0,0,0,0.0,0,,,
11.261,0.0,0,0.0,0,0,0.0,0,,,
11.272,0.0,0,0.0,0,0,0.0,0,,,
11.282,0.0,0,0.0,0,0,0.0,0,,,
11.293,0.0,0,0.0,0,0,0.0,0,,,
11.303,0.0,0,0.0,0,0,0.0,0,,,
11.32,0.0,0,0.0,0,0,0.0,0,,,
11.329,0.0,0,0.0,0,0,0.0,0,,,
11.342,0.0,0,0.0,0,0,0.0,0,,,
11.349,0.0,0,0.0,0,0,0.0,0,,,
11.36,0.0,0,0.0,0,0,0.0,0,,,
11.375,0.0,0,0.0,0,0,0.0,0,,,
11.383,0.0,0,0.0,0,0,0.0,0,,,
11.399,0.0,0,0.0,0,0,0.0,0,,,
11.408,0.0,0,0.0,0,0,0.0,0,,,
11.422,0.0,0,0.0,0,0,0.0,0,,,
11.436,0.0,0,0.0,0,0,0.0,0,,,
11.451,0.0,0,0.0,0,0,0.0,0,,,
11.457,0.0,0,0.0,0,0,0.0,0,,,
11.462,0.0,0,0.0,0,0,0.0,0,,,
11.474,0.0,0,0.0,0,0,0.0,0,,,
11.487,0.0,0,0.0,0,0,0.0,0,,,
11.499,0.0,0,0.0,0,0,0.0,0,,,
11.517,0.0,0,0.0,0,0,0.0,0,,,
11.528,0.0,0,0.0,0,0,0.0,0,,,
11.545,0.0,0,0.0,0,0,0.0,0,,,
11.558,0.0,0,0.0,0,0,0.0,0,,,
11.572,0.0,0,0.0,0,0,0.0,0,,,
11.585,0.0,0,0.0,0,0,0.0,0,,,
11.601,0.0,0,0.0,0,0,0.0,0,,,
11.609,0.0,0,0.0,0,0,0.0,0,,,
11.613,0.0,0,0.0,0,0,0.0,0,,,
11.629,0.0,0,0.0,0,0,0.0,0,,,
11.641,0.0,0,0.0,0,0,0.0,0,,,
11.657,0.0,0,0.0,0,0,0.0,0,,,
11.672,0.0,0,0.0,0,0,0.0,0,,,
11.684,0.0,0,0.0,0,0,0.0,0,,,
11.694,0.0,0,0.0,0,0,0.0,0,,,
11.701,0.0,0,0.0,0,0,0.0,0,,,
11.709,0.0,0,0.0,0,0,0.0,0,,,
11.722,0.0,0,0.0,0,0,0.0,0,,,
11.73,0.0,0,0.0,0,0,0.0,0,,,
11.745,0.0,0,0.0,0,0,0.0,0,,,
11.761,0.0,0,0.0,0,0,0.0,0,,,
11.772,0.0,0,0.0,0,0,0.0,0,,,
11.783,0.0,0,0.0,0,0,0.0,0,,,
11.793,0.0,0,0.0,0,0,0.0,0,,,
11.804,0.0,0,0.0,0,0,0.0,0,,,
11.815,0.0,0,0.0,0,0,0.0,0,,,
11.824,0.0,0,0.0,0,0,0.0,0,,,
11.831,0.0,0,0.0,0,0,0.0,0,,,
11.834,0.0,0,0.0,0,0,0.0,0,,,
11.838,0.0,0,0.0,0,0,0.0,0,,,
11.842,0.0,0,0.0,0,0,0.0,0,,,
11.85,0.0,0,0.0,0,0,0.0,0,,,
11.864,0.0,0,0.0,0,0,0.0,0,,,
11.877,0.0,0,0.0,0,0,0.0,0,,,
11.889,0.0,0,0.0,0,0,0.0,0,,,
11.898,0.0,0,0.0,0,0,0.0,0,,,
11.906,0.0,0,0.0,0,0,0.0,0,,,
11.92,0.0,0,0.0,0,0,0.0,0,,,
11.924,0.0,0,0.0,0,0,0.0,0,,,
11.928,0.0,0,0.0,0,0,0.0,0,,,
11.942,0.0,0,0.0,0,0,0.0,0,,,
11.954,0.0,0,0.0,0,0,0.0,0,,,
11.964,0.0,0,0.0,0,0,0.0,0,,,
11.976,0.0,0,0.0,0,0,0.0,0,,,
11.985,0.0,0,0.0,0,0,0.0,0,,,
11.991,0.0,0,0.0,0,0,0.0,0,,,
12.002,0.0,0,0.0,0,0,0.0,0,,,
12.011,0.0,0,0.0,0,0,0.0,0,,,
12.03,0.0,0,0.0,0,0,0.0,0,,,
12.045,0.0,0,0.0,0,0,0.0,0,,,
12.056,0.0,0,0.0,0,0,0.0,0,,,
12.067,0.0,0,0.0,0,0,0.0,0,,,
12.077,0.0,0,0.0,0,0,0.0,0,,,
12.091,0.0,0,0.0,0,0,0.0,0,,,
12.105,0.0,0,0.0,0,0,0.0,0,,,
12.117,0.0,0,0.0,0,0,0.0,0,,,
12.129,0.0,0,0.0,0,0,0.0,0,,,
12.139,0.0,0,0.0,0,0,0.0,0,,,
12.155,0.0,0,0.0,0,0,0.0,0,,,
12.163,0.0,0,0.0,0,0,0.0,0,,,
12.18,0.0,0,0.0,0,0,0.0,0,,,
12.195,0.0,0,0.0,0,0,0.0,0,,,
12.212,0.0,0,0.0,0,0,0.0,0,,,
12.227,0.0,0,0.0,0,0,0.0,0,,,
12.238,0.0,0,0.0,0,0,0.0,0,,,
12.253,0.0,0,0.0,0,0,0.0,0,,,
12.263,0.0,0,0.0,0,0,0.0,0,,,
12.272,0.0,0,0.0,0,0,0.0,0,,,
12.279,0.0,0,0.0,0,0,0.0,0,,,
12.291,0.0,0,0.0,0,0,0.0,0,,,
12.3,0.0,0,0.0,0,0,0.0,0,,,
12.317,0.0,0,0.0,0,0,0.0,0,,,
12.33,0.0,0,0.0,0,0,0.0,0,,,
12.342,0.0,0,0.0,0,0,0.0,0,,,
12.353,0.0,0,0.0,0,0,0.0,0,,,
12.359,0.0,0,0.0,0,0,0.0,0,,,
12.371,0.0,0,0.0,0,0,0.0,0,,,
12.388,0.0,0,0.0,0,0,0.0,0,,,
12.397,0.0,0,0.0,0,0,0.0,0,,,
12.405,0.0,0,0.0,0,0,0.0,0,,,
12.414,0.0,0,0.0,0,0,0.0,0,,,
12.428,0.0,0,0.0,0,0,0.0,0,,,
12.435,0.0,0,0.0,0,0,0.0,0,,,
12.447,0.0,0,0.0,0,0,0.0,0,,,
12.453,0.0,0,0.0,0,0,0.0,0,,,
12.466,0.0,0,0.0,0,0,0.0,0,,,
12.476,0.0,0,0.0,0,0,0.0,0,,,
12.489,0.0,0,0.0,0,0,0.0,0,,,
12.502,0.0,0,0.0,0,0,0.0,0,,,
12.521,0.0,0,0.0,0,0,0.0,0,,,
12.531,0.0,0,0.0,0,0,0.0,0,,,
12.544,0.0,0,0.0,0,0,0.0,0,,,
12.559,0.0,0,0.0,0,0,0.0,0,,,
12.571,0.0,0,0.0,0,0,0.0,0,,,
12.586,0.0,0,0.0,0,0,0.0,0,,,
12.594,0.0,0,0.0,0,0,0.0,0,,,
12.605,0.0,0,0.0,0,0,0.0,0,,,
12.613,0.0,0,0.0,0,0,0.0,0,,,
12.63,0.0,0,0.0,0,0,0.0,0,,,
12.638,0.0,0,0.0,0,0,0.0,0,,,
12.647,0.0,0,0.0,0,0,0.0,0,,,
12.657,0.0,0,0.0,0,0,0.0,0,,,
12.666,0.0,0,0.0,0,0,0.0,0,,,
12.673,0.0,0,0.0,0,0,0.0,0,,,
12.683,0.0,0,0.0,0,0,0.0,0,,,
12.692,0.0,0,0.0,0,0,0.0,0,,,
12.703,0.0,0,0.0,0,0,0.0,0,,,
12.712,0.0,0,0.0,0,0,0.0,0,,,
12.73,0.0,0,0.0,0,0,0.0,0,,,
12.738,0.0,0,0.0,0,0,0.0,0,,,
12.746,0.0,0,0.0,0,0,0.0,0,,,
12.758,0.0,0,0.0,0,0,0.0,0,,,
12.768,0.0,0,0.0,0,0,0.0,0,,,
12.782,0.0,0,0.0,0,0,0.0,0,,,
12.796,0.0,0,0.0,0,0,0.0,0,,,
12.805,0.0,0,0.0,0,0,0.0,0,,,
12.817,0.0,0,0.0,0,0,0.0,0,,,
12.825,0.0,0,0.0,0,0,0.0,0,,,
12.832,0.0,0,0.0,0,0,0.0,0,,,
12.843,0.0,0,0.0,0,0,0.0,0,,,
12.852,0.0,0,0.0,0,0,0.0,0,,,
12.866,0.0,0,0.0,0,0,0.0,0,,,
12.876,0.0,0,0.0,0,0,0.0,0,,,
12.885,0.0,0,0.0,0,0,0.0,0,,,
12.897,0.0,0,0.0,0,0,0.0,0,,,
12.915,0.0,0,0.0,0,0,0.0,0,,,
12.926,0.0,0,0.0,0,0,0.0,0,,,
12.936,0.0,0,0.0,0,0,0.0,0,,,
12.947,0.0,0,0.0,0,0,0.0,0,,,
12.958,0.0,0,0.0,0,0,0.0,0,,,
12.966,0.0,0,0.0,0,0,0.0,0,,,
12.973,0.0,0,0.0,0,0,0.0,0,,,
12.98,0.0,0,0.0,0,0,0.0,0,,,
12.986,0.0,0,0.0,0,0,0.0,0,,,
12.992,0.0,0,0.0,0,0,0.0,0,,,
13.003,0.0,0,0.0,0,0,0.0,0,,,
13.016,0.0,0,0.0,0,0,0.0,0,,,
13.03,0.0,0,0.0,0,0,0.0,0,,,
13.048,0.0,0,0.0,0,0,0.0,0,,,
13.056,0.0,0,0.0,0,0,0.0,0,,,
13.063,0.0,0,0.0,0,0,0.0,0,,,
13.073,0.0,0,0.0,0,0,0.0,0,,,
13.083,0.0,0,0.0,0,0,0.0,0,,,
13.096,0.0,0,0.0,0,0,0.0,0,,,
13.11,0.0,0,0.0,0,0,0.0,0,,,
13.12,0.0,0,0.0,0,0,0.0,0,,,
13.13,0.0,0,0.0,0,0,0.0,0,,,
13.141,0.0,0,0.0,0,0,0.0,0,,,
13.154,0.0,0,0.0,0,0,0.0,0,,,
13.161,0.0,0,0.0,0,0,0.0,0,,,
13.165,0.0,0,0.0,0,0,0.0,0,,,
13.179,0.0,0,0.0,0,0,0.0,0,,,
13.199,0.0,0,0.0,0,0,0.0,0,,,
13.214,0.0,0,0.0,0,0,0.0,0,,,
13.228,0.0,0,0.0,0,0,0.0,0,,,
13.239,0.0,0,0.0,0,0,0.0,0,,,
13.252,0.0,0,0.0,0,0,0.0,0,,,
13.261,0.0,0,0.0,0,0,0.0,0,,,
13.276,0.0,0,0.0,0,0,0.0,0,,,
13.29,0.0,0,0.0,0,0,0.0,0,,,
13.299,0.0,0,0.0,0,0,0.0,0,,,
13.305,0.0,0,0.0,0,0,0.0,0,,,
13.312,0.0,0,0.0,0,0,0.0,0,,,
13.319,0.0,0,0.0,0,0,0.0,0,,,
13.33,0.0,0,0.0,0,0,0.0,0,,,
13.339,0.0,0,0.0,0,0,0.0,0,,,
13.35,0.0,0,0.0,0,0,0.0,0,,,
13.36,0.0,0,0.0,0,0,0.0,0,,,
13.368,0.0,0,0.0,0,0,0.0,0,,,
13.377,0.0,0,0.0,0,0,0.0,0,,,
13.385,0.0,0,0.0,0,0,0.0,0,,,
13.394,0.0,0,0.0,0,0,0.0,0,,,
13.408,0.0,0,0.0,0,0,0.0,0,,,
13.418,0.0,0,0.0,0,0,0.0,0,,,
13.424,0.0,0,0.0,0,0,0.0,0,,,
13.432,0.0,0,0.0,0,0,0.0,0,,,
13.436,0.0,0,0.0,0,0,0.0,0,,,
13.44,0.0,0,0.0,0,0,0.0,0,,,
13.453,0.0,0,0.0,0,0,0.0,0,,,
13.463,0.0,0,0.0,0,0,0.0,0,,,
13.481,0.0,0,0.0,0,0,0.0,0,,,
13.49,0.0,0,0.0,0,0,0.0,0,,,
13.501,0.0,0,0.0,0,0,0.0,0,,,
13.517,0.0,0,0.0,0,0,0.0,0,,,
13.527,0.0,0,0.0,0,0,0.0,0,,,
13.545,0.0,0,0.0,0,0,0.0,0,,,
13.556,0.0,0,0.0,0,0,0.0,0,,,
13.565,0.0,0,0.0,0,0,0.0,0,,,
13.573,0.0,0,0.0,0,0,0.0,0,,,
13.585,0.0,0,0.0,0,0,0.0,0,,,
13.596,0.0,0,0.0,0,0,0.0,0,,,
13.611,0.0,0,0.0,0,0,0.0,0,,,
13.624,0.0,0,0.0,0,0,0.0,0,,,
13.632,0.0,0,0.0,0,0,0.0,0,,,
13.644,0.0,0,0.0,0,0,0.0,0,,,
13.652,0.0,0,0.0,0,0,0.0,0,,,
13.669,0.0,0,0.0,0,0,0.0,0,,,
13.687,0.0,0,0.0,0,0,0.0,0,,,
13.7,0.0,0,0.0,0,0,0.0,0,,,
13.709,0.0,0,0.0,0,0,0.0,0,,,
13.719,0.0,0,0.0,0,0,0.0,0,,,
13.73,0.0,0,0.0,0,0,0.0,0,,,
13.743,0.0,0,0.0,0,0,0.0,0,,,
13.758,0.0,0,0.0,0,0,0.0,0,,,
13.765,0.0,0,0.0,0,0,0.0,0,,,
13.775,0.0,0,0.0,0,0,0.0,0,,,
13.789,0.0,0,0.0,0,0,0.0,0,,,
13.799,0.0,0,0.0,0,0,0.0,0,,,
13.814,0.0,0,0.0,0,0,0.0,0,,,
13.821,0.0,0,0.0,0,0,0.0,0,,,
13.832,0.0,0,0.0,0,0,0.0,0,,,
13.848,0.0,0,0.0,0,0,0.0,0,,,
13.856,0.0,0,0.0,0,0,0.0,0,,,
13.862,0.0,0,0.0,0,0,0.0,0,,,
13.873,0.0,0,0.0,0,0,0.0,0,,,
13.884,0.0,0,0.0,0,0,0.0,0,,,
13.897,0.0,0,0.0,0,0,0.0,0,,,
13.908,0.0,0,0.0,0,0,0.0,0,,,
13.919,0.0,0,0.0,0,0,0.0,0,,,
13.927,0.0,0,0.0,0,0,0.0,0,,,
13.936,0.0,0,0.0,0,0,0.0,0,,,
13.943,0.0,0,0.0,0,0,0.0,0,,,
13.959,0.0,0,0.0,0,0,0.0,0,,,
13.977,0.0,0,0.0,0,0,0.0,0,,,
13.989,0.0,0,0.0,0,0,0.0,0,,,
14.0,0.0,0,0.0,0,0,0.0,0,,,
14.01,0.0,0,0.0,0,0,0.0,0,,,
14.022,0.0,0,0.0,0,0,0.0,0,,,
14.045,0.0,0,0.0,0,0,0.0,0,,,
14.06,0.0,0,0.0,0,0,0.0,0,,,
14.073,0.0,0,0.0,0,0,0.0,0,,,
14.087,0.0,0,0.0,0,0,0.0,0,,,
14.091,0.0,0,0.0,0,0,0.0,0,,,
14.095,0.0,0,0.0,0,0,0.0,0,,,
14.099,0.0,0,0.0,0,0,0.0,0,,,
14.11,0.0,0,0.0,0,0,0.0,0,,,
14.125,0.0,0,0.0,0,0,0.0,0,,,
14.133,0.0,0,0.0,0,0,0.0,0,,,
14.145,0.0,0,0.0,0,0,0.0,0,,,
14.155,0.0,0,0.0,0,0,0.0,0,,,
14.168,0.0,0,0.0,0,0,0.0,0,,,
14.178,0.0,0,0.0,0,0,0.0,0,,,
14.186,0.0,0,0.0,0,0,0.0,0,,,
14.19,0.0,0,0.0,0,0,0.0,0,,,
14.21,0.0,0,0.0,0,0,0.0,0,,,
14.22,0.0,0,0.0,0,0,0.0,0,,,
14.232,0.0,0,0.0,0,0,0.0,0,,,
14.239,0.0,0,0.0,0,0,0.0,0,,,
14.251,0.0,0,0.0,0,0,0.0,0,,,
14.26,0.0,0,0.0,0,0,0.0,0,,,
14.272,0.0,0,0.0,0,0,0.0,0,,,
14.281,0.0,0,0.0,0,0,0.0,0,,,
14.294,0.0,0,0.0,0,0,0.0,0,,,
14.311,0.0,0,0.0,0,0,0.0,0,,,
14.326,0.0,0,0.0,0,0,0.0,0,,,
14.334,0.0,0,0.0,0,0,0.0,0,,,
14.35,0.0,0,0.0,0,0,0.0,0,,,
14.362,0.0,0,0.0,0,0,0.0,0,,,
14.372,0.0,0,0.0,0,0,0.0,0,,,
